adapter_name,adapter_sku,adapter_brand,stroller_brand,stroller_models_named,car_seat_brands_named,car_seat_models_named,adapter_status,adapter_generation,adapter_revision,provider,catalog_product_id,babylist_url,amazon_url,other_retailer_url,exact_product_link,price,image_available,compatibility_rows_using_adapter,hard_coded_rule_source,inferred_from_title,duplicate_group,current_or_legacy,notes
CYBEX Platinum Comfort Collection,,CYBEX,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmrdwva7l00047tmanrwp2cc8,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-comfort-stroller%2F82563%2F3045817&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-comfort-stroller%2F82563%2F3045817&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-comfort-stroller%2F82563%2F3045817&partnerpropertyid=7490466,,yes,0,,yes,,current,productType=Travel Systems & Adapters; active=t
CYBEX Platinum Fold Lux Carry Cot Collection,,CYBEX,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmrdwvb3i000l7tmas5n0e5so,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-fold-lux-carry-cot%2F82591%2F3208391&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-fold-lux-carry-cot%2F82591%2F3208391&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-fold-lux-carry-cot%2F82591%2F3208391&partnerpropertyid=7490466,,yes,0,,yes,,current,productType=Travel Systems & Adapters; active=t
DFY - R1 Car Seat Adapters Black,,DFY,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6mbr3002x3ld4xvkjvwj5,,,https://www.macrobaby.com/products/dfy-r1-car-seat-adapters-black?_j=taylormadebabyco.com,https://www.macrobaby.com/products/dfy-r1-car-seat-adapters-black?_j=taylormadebabyco.com,45,yes,0,,yes,,current,productType=stroller adapter; active=t
DFY R1 Car Seat Adapters in Black,,DFY,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphxldx05fidqwr1gqztzuy,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2473753&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fdfy-r1-car-seat-adapters%2F74210%2F2473753&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2473753&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fdfy-r1-car-seat-adapters%2F74210%2F2473753&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2473753&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fdfy-r1-car-seat-adapters%2F74210%2F2473753&intsrc=CATF_8981,45,yes,6,,yes,,current,productType=stroller adapter; active=t
"Metro 3 Car Seat Adapter, Nuna, Cybex, & Maxi-Cosi",,Ergobaby,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m59m002c3ld4u0q96cnf,,,https://www.macrobaby.com/products/ergobaby-metro-3-car-seat-adapter?_j=taylormadebabyco.com,https://www.macrobaby.com/products/ergobaby-metro-3-car-seat-adapter?_j=taylormadebabyco.com,40,yes,0,,yes,,current,productType=stroller adapter; active=t
Frida Mom Colostrum Collection Pump Adapter Set,,Frida Mom,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi1bzj06lodqwrm41ea2yx,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3055656&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Ffrida-mom-colostrum-collection-pump-adapter-set%2F81341%2F3055656&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3055656&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Ffrida-mom-colostrum-collection-pump-adapter-set%2F81341%2F3055656&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3055656&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Ffrida-mom-colostrum-collection-pump-adapter-set%2F81341%2F3055656&intsrc=CATF_8981,15.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Graco GoMax Infant Car Seat Base in Black,,Graco,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi2d4f06x9dqwr2ykbs229,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2341260&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fgraco-gomax-infant-car-seat-base%2F70482%2F2341260&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2341260&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fgraco-gomax-infant-car-seat-base%2F70482%2F2341260&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2341260&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fgraco-gomax-infant-car-seat-base%2F70482%2F2341260&intsrc=CATF_8981,119.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Inglesina Quid³ Car Seat Adapter,,Inglesina,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi75pi08fxdqwry7a6ebdm,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514367&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Finglesina-quid-car-seat-adapter%2F74834%2F2514367&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514367&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Finglesina-quid-car-seat-adapter%2F74834%2F2514367&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514367&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Finglesina-quid-car-seat-adapter%2F74834%2F2514367&intsrc=CATF_8981,49,yes,8,,yes,,current,productType=infant car seat adapter; active=t
Inglesina - Quid³ Stroller Car Seat Adapter,,Inglesina,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m0y2001x3ld4uhbjvbro,,,https://www.macrobaby.com/products/inglesina-quid-stroller-car-seat-adapter?_j=taylormadebabyco.com,https://www.macrobaby.com/products/inglesina-quid-stroller-car-seat-adapter?_j=taylormadebabyco.com,49,yes,0,,yes,,current,productType=stroller adapter; active=t
Joie ICS Car Seat Adapter for Mockingbird Stroller,,Joie,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi93w0091xdqwr969lc658,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoie-ics-adaptor-for-mockingbird-stroller%2F74113%2F2460584&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoie-ics-adaptor-for-mockingbird-stroller%2F74113%2F2460584&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoie-ics-adaptor-for-mockingbird-stroller%2F74113%2F2460584&partnerpropertyid=7490466,29.99,yes,0,,yes,,current,productType=car seat adapter; active=t
Joolz - Aer² Car Seat Adapter Set,,Joolz,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4kp1z00i63a8up27bojna,,,https://www.macrobaby.com/products/joolz-aer-car-seat-adapter-set?_j=taylormadebabyco.com,https://www.macrobaby.com/products/joolz-aer-car-seat-adapter-set?_j=taylormadebabyco.com,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Joolz - Aer+ Car Seat Adapters,,Joolz,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4kuhi00ju3a8u15a8k2lm,,,https://www.macrobaby.com/products/joolz-aer-car-seat-adapters?_j=taylormadebabyco.com,https://www.macrobaby.com/products/joolz-aer-car-seat-adapters?_j=taylormadebabyco.com,49.99,yes,3,,yes,,current,productType=stroller adapter; active=t
Joolz - Hub2 Car Seat Adapter Set,,Joolz,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4ks2t00j33a8ur3fl940z,,,https://www.macrobaby.com/products/joolz-hub2-car-seat-adapter-set?_j=taylormadebabyco.com,https://www.macrobaby.com/products/joolz-hub2-car-seat-adapter-set?_j=taylormadebabyco.com,59.99,yes,3,,yes,,current,productType=stroller adapter; active=t
Joolz Hub2 car seat adapter set in Black,,Joolz,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi9wmf09b0dqwrvzz3mfb5,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402313&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-car-seat-adapter-set%2F72244%2F2402313&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402313&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-car-seat-adapter-set%2F72244%2F2402313&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402313&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-car-seat-adapter-set%2F72244%2F2402313&intsrc=CATF_8981,59.99,yes,7,,yes,,current,productType=infant car seat adapter; active=t
Joolz Hub2 cot height adapter set in Black,,Joolz,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpi9wwe09b3dqwrv5rn5png,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402315&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-cot-height-adapter-set%2F72246%2F2402315&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402315&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-cot-height-adapter-set%2F72246%2F2402315&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402315&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-cot-height-adapter-set%2F72246%2F2402315&intsrc=CATF_8981,39.99,yes,0,,yes,,current,productType=stroller adapter; active=t
"Larktale Car Seat Adapter in Black Maxi Cosi, Clek & Nuna - Caravan - Black",,Larktale,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpijvxa0cf3dqwr9pbiru4b,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1748741&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Flarktale-car-seat-adapter-maxi-cosi-clek-nuna-caravan%2F45463%2F1748741&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1748741&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Flarktale-car-seat-adapter-maxi-cosi-clek-nuna-caravan%2F45463%2F1748741&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1748741&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Flarktale-car-seat-adapter-maxi-cosi-clek-nuna-caravan%2F45463%2F1748741&intsrc=CATF_8981,59.99,yes,0,,yes,,current,productType=infant car seat adapter; active=t
Mima Miro Car Seat Adapter Set,,Mima,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6md2u00303ld4bfofl1al,,,https://www.macrobaby.com/products/mima-miro-car-seat-adapter-set?_j=taylormadebabyco.com,https://www.macrobaby.com/products/mima-miro-car-seat-adapter-set?_j=taylormadebabyco.com,49.99,yes,8,,yes,,current,productType=stroller adapter; active=t
Mima - Xari Max Car Seat Adapter,,Mima,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m2iu00233ld4dia08bq1,,,https://www.macrobaby.com/products/mima-xari-max-car-seat-adapter?_j=taylormadebabyco.com,https://www.macrobaby.com/products/mima-xari-max-car-seat-adapter?_j=taylormadebabyco.com,59.99,yes,0,,yes,,current,productType=full-size stroller; active=t
Mockingbird Car Seat Adapter for Mockingbird Stroller (Graco / Chicco / Baby Jogger / Britax B-Safe),,Mockingbird,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiq00j0ec3dqwrxa1q1huu,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F276094&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F276094&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F276094&partnerpropertyid=7490466,50,yes,0,,yes,,current,productType=car seat adapter; active=t
Mockingbird Car Seat Adapter for Mockingbird Stroller (UPPAbaby),,Mockingbird,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiq09t0ec6dqwrgtz9kb5a,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1552361&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1552361&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1552361&partnerpropertyid=7490466,50,yes,0,,yes,,current,productType=car seat adapter; active=t
Mockingbird Car Seat Adapter for Stroller Clek,,Mockingbird,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiq0j40ec9dqwr6tzn148g,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1855634&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1855634&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1855634&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1855634&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1855634&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F1855634&intsrc=CATF_8981,50,yes,0,,yes,,current,productType=single-to-double stroller; active=t
Mockingbird Car Seat Adapter for Stroller Nuna/Maxi-Cosi/Cybex/Britax Willow,,Mockingbird,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiq0sa0eccdqwrkaq40eiv,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2332430&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F2332430&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2332430&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F2332430&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2332430&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fmockingbird-car-seat-adapter-for-mockingbird-stroller%2F15467%2F2332430&intsrc=CATF_8981,50,yes,0,,yes,,current,productType=single-to-double stroller; active=t
Nuna Flex System Frame + Adapter in Caviar,,Nuna,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiutn40fufdqwrdkmv5fie,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2699253&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-flex-system-frame-adapter%2F77443%2F2699253&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2699253&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-flex-system-frame-adapter%2F77443%2F2699253&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2699253&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-flex-system-frame-adapter%2F77443%2F2699253&intsrc=CATF_8981,400,yes,0,,yes,,current,productType=stroller adapter; active=t
Nuna - Pipa Adapter For Uppababy® Vista® And Cruz®,,Nuna,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4l32h00mi3a8u93eflxo6,,,https://www.macrobaby.com/products/nuna-pipa-adapter-for-uppababy-vista-and-cruz?_j=taylormadebabyco.com,https://www.macrobaby.com/products/nuna-pipa-adapter-for-uppababy-vista-and-cruz?_j=taylormadebabyco.com,75,yes,0,,yes,,current,productType=stroller adapter; active=t
Nuna PIPA Adapter for UPPAbaby Vista & Cruz - Vista V2 / Vista V3 / Cruz V2 / Cruz V3,,Nuna,,,,,SOLD_SEPARATELY,V2,,babylist_impact,cmqpiv1vl0fx0dqwrqvrokk77,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-pipa-adapter-for-uppababy-vista-and-cruz%2F14468%2F31191&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-pipa-adapter-for-uppababy-vista-and-cruz%2F14468%2F31191&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-pipa-adapter-for-uppababy-vista-and-cruz%2F14468%2F31191&partnerpropertyid=7490466,75,yes,4,,yes,,current,productType=car seat adapter; active=t
Nuna PIPA Car Seat Adapter for UPPABaby Vista and Cruz,,Nuna,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9ekhp003r6byekb2cmpm6,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fnuna-pipa-car-seat-adapter-for-uppababy-vista-and-cruz%3Fvariant%3D39341986644054,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fnuna-pipa-car-seat-adapter-for-uppababy-vista-and-cruz%3Fvariant%3D39341986644054,75,yes,0,,yes,,current,productType=stroller adapter; active=t
Nuna PIPA Infant Car Seat Adapter For BOB Single Strollers - Black,,Nuna,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9detu000o6byeamr9uuu4,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fnuna-pipa-infant-car-seat-adapter-for-bob-single-strollers%3Fvariant%3D50094169325854,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fnuna-pipa-infant-car-seat-adapter-for-bob-single-strollers%3Fvariant%3D50094169325854,50,yes,0,,yes,,current,productType=stroller adapter; active=t
Orbit Baby Car Seat Adapter for Orbit Baby Stroller (Maxi-Cosi / Cybex / Nuna / Clek),,Orbit Baby,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmr4a8nyz0003g0jdexw7jret,,,https://www.macrobaby.com/products/car-seat-stroller-adapter?_j=taylormadebabyco.com,https://www.macrobaby.com/products/car-seat-stroller-adapter?_j=taylormadebabyco.com,60,yes,20,,yes,,current,productType=car seat adapter; active=t
"Agio by Peg Perego Primo Viaggio Car Seat Adapter for Z4 Strollers, Black",,Peg Perego,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m2ss00263ld4jk3l2wdv,,,https://www.macrobaby.com/products/agio-by-peg-perego-primo-viaggio-car-seat-adapter-for-z4-strollers-black?_j=taylormadebabyco.com,https://www.macrobaby.com/products/agio-by-peg-perego-primo-viaggio-car-seat-adapter-for-z4-strollers-black?_j=taylormadebabyco.com,49.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Peg-Perego Agio - Ypsi/Z4 Double Adapter Upper & Lower Adapters,,Peg Perego,,,,,DUAL_ADAPTER_SETUP,,,shopify_macrobaby,cmqx6lmur001i3ld44f9rp47z,,,https://www.macrobaby.com/products/peg-perego-agio-ypsi-z4-double-adapter-upper-lower-adapters?_j=taylormadebabyco.com,https://www.macrobaby.com/products/peg-perego-agio-ypsi-z4-double-adapter-upper-lower-adapters?_j=taylormadebabyco.com,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
"Peg Perego Car Seat Adapter for Ypsi, Veloce & Vivace Strollers",,Peg Perego,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiwye60gicdqwr9l1cu095,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428247&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-car-seat-adapter-for-ypsi-veloce-vivace-strollers%2F73090%2F2428247&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428247&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-car-seat-adapter-for-ypsi-veloce-vivace-strollers%2F73090%2F2428247&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428247&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-car-seat-adapter-for-ypsi-veloce-vivace-strollers%2F73090%2F2428247&intsrc=CATF_8981,49.99,yes,0,,yes,,current,productType=infant car seat adapter; active=t
Peg Perego City Loop Duo Adapter,,Peg Perego,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmrdwvb9e000o7tmagfv7nmec,,,https://amzn.to/3R2u2ql,https://amzn.to/3R2u2ql,,yes,0,,yes,,current,productType=Travel Systems & Adapters; active=t
Peg Perego Double Adapters for Ypsi Stroller,,Peg Perego,,,,,DUAL_ADAPTER_SETUP,,,babylist_impact,cmqpiwynh0gifdqwr1bnyqqbj,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428248&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-double-adapters-for-ypsi-stroller%2F73091%2F2428248&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428248&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-double-adapters-for-ypsi-stroller%2F73091%2F2428248&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2428248&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fpeg-perego-double-adapters-for-ypsi-stroller%2F73091%2F2428248&intsrc=CATF_8981,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Peg-Perego - Duo Adapter for City Loop Stroller,,Peg Perego,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m6xx002r3ld4jsgx1ort,,,https://www.macrobaby.com/products/peg-perego-duo-adapter-for-city-loop-stroller?_j=taylormadebabyco.com,https://www.macrobaby.com/products/peg-perego-duo-adapter-for-city-loop-stroller?_j=taylormadebabyco.com,49.99,yes,0,,yes,,current,productType=compact stroller; active=t
Peg Perego - Foldable Car Seat Adapter for City Loop,,Peg Perego,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6m5s7002i3ld400ddpqbm,,,https://www.macrobaby.com/products/peg-perego-foldable-car-seat-adapter-for-city-loop?_j=taylormadebabyco.com,https://www.macrobaby.com/products/peg-perego-foldable-car-seat-adapter-for-city-loop?_j=taylormadebabyco.com,49.99,yes,0,,yes,,current,productType=compact stroller; active=t
Silver Cross Wave Car Seat Adapter,,Silver,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmr2gpdo8000fdm5jrtyjou0l,,https://www.amazon.com/dp/B07XJYCNVG?tag=taylormadebab-20,https://www.amazon.com/dp/B07XJYCNVG?tag=taylormadebab-20,https://www.amazon.com/dp/B07XJYCNVG?tag=taylormadebab-20,,no,0,,yes,,current,productType=car seat adapter; active=t
SILVER CROSS Coast/Wave Lower Car Seat Adapter,,Silver Cross,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9dgkr000u6byedqoqr277,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsilver-cross-coast-wave-lower-car-seat-adapter-2019%3Fvariant%3D29511669514326,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsilver-cross-coast-wave-lower-car-seat-adapter-2019%3Fvariant%3D29511669514326,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
SILVER CROSS Coast / Wave Main Car Seat Adapter,,Silver Cross,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9dg8e000r6bye3be6k0dl,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsilver-cross-coast-wave-main-car-seat-adapter-2019%3Fvariant%3D29511571996758,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsilver-cross-coast-wave-main-car-seat-adapter-2019%3Fvariant%3D29511571996758,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Silver Cross Cove 2 Universal Car Seat Adapters,,Silver Cross,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx6mfk600333ld4llcpha0o,,,https://www.macrobaby.com/products/silver-cross-cove-2-universal-car-seat-adapters?_j=taylormadebabyco.com,https://www.macrobaby.com/products/silver-cross-cove-2-universal-car-seat-adapters?_j=taylormadebabyco.com,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Silver Cross Dune/Reef Universal Car Seat Adapters in Black,,Silver Cross,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqpiyywy0h5cdqwr7f5ksudz,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1185762&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-dune-reef-universal-car-seat-adapters%2F25568%2F1185762&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1185762&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-dune-reef-universal-car-seat-adapters%2F25568%2F1185762&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1185762&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-dune-reef-universal-car-seat-adapters%2F25568%2F1185762&intsrc=CATF_8981,59.99,yes,2,,yes,,current,productType=stroller adapter; active=t
"Silver Cross - Dune, Reef Universal Car Seat Adaptors",,Silver Cross,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4kuzr00k03a8u8kafnp86,,,https://www.macrobaby.com/products/silver-cross-dune-reef-universal-car-seat-adaptors-1?_j=taylormadebabyco.com,https://www.macrobaby.com/products/silver-cross-dune-reef-universal-car-seat-adaptors-1?_j=taylormadebabyco.com,59.99,yes,0,,yes,,current,productType=stroller adapter; active=t
