brand,model,gbgPrice,originalPrice,pctOff,inStock,gbgTitle,url
Bugaboo,Butterfly 2,499.99,599,17,true,"Bugaboo Butterfly 2 Stroller, 2025, Black, Stormy Blue, Stormy Blue",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42080983941223&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbugaboo-butterfly-2-stroller-2025-black-stormy-blue-stormy-blue&intsrc=APIG_26298
Bugaboo,Butterfly 2,499.99,599,17,true,"Bugaboo Butterfly 2 Stroller, 2025, Black, Deep Indigo, Deep Indigo",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41661636935783&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbugaboo-butterfly-2-stroller-2025-black-deep-indigo-deep-indigo&intsrc=APIG_26298
Bugaboo,Butterfly 2,499.99,599,17,true,"Bugaboo Butterfly 2 Stroller, 2025, Black, Heritage Black, Heritage Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=44124547055719&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbugaboo-butterfly-2-stroller-2025-black-heritage-black-heritage-black-52&intsrc=APIG_26298
Bugaboo,Butterfly 2,499.99,599,17,true,"Bugaboo Butterfly 2 Stroller, Black, Heritage Black, Heritage Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41603423731815&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbugaboo-butterfly-2-stroller-black-heritage-black-heritage-black-1&intsrc=APIG_26298
Graco,FastAction Jogger LX,182.23,219.99,17,true,"Graco FastAction Jogger LX Stroller, 2024, Redmond Fashion",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41937075044455&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fgraco-fastaction-jogger-lx-stroller-2024-redmond-fashion-1&intsrc=APIG_26298
Evenflo,Shyft Intuiti+,364.99,429.99,15,true,"Evenflo Shyft Intuiti+ Stroller, Quartz, 2025, Green & Gentle Fabric",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42857307504743&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fevenflo-shyft-intuiti-stroller-quartz-2025-green-gentle-fabric&intsrc=APIG_26298
Evenflo,Shyft Intuiti+,364.99,429.99,15,true,"Evenflo Shyft Intuiti+ Stroller, 2025, Green & Gentle Fabric, Quartz",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43763833667687&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fevenflo-shyft-intuiti-stroller-2025-green-gentle-fabric-quartz&intsrc=APIG_26298
UPPAbaby,Cruz V3,761.24,899.99,15,true,"UPPAbaby CRUZ V3 Stroller, 2025, Declan (Oat Mélange)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42180266360935&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-cruz-v3-stroller-2025-declan-oat-melange-1&intsrc=APIG_26298
UPPAbaby,Cruz V3,761.24,899.99,15,true,"UPPAbaby CRUZ V3 Stroller, 2025, Jake (Charcoal)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42310027247719&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-cruz-v3-stroller-2025-jake-charcoal-2&intsrc=APIG_26298
UPPAbaby,Cruz V3,761.24,899.99,15,true,"UPPAbaby CRUZ V3 Stroller, 2025, Jake (Charcoal)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41818515603559&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-cruz-v3-stroller-2025-jake-charcoal&intsrc=APIG_26298
UPPAbaby,Cruz V3,761.24,899.99,15,true,"UPPAbaby CRUZ V3 Stroller, 2025, Jake (Charcoal)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43843076128871&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-cruz-v3-stroller-2025-jake-charcoal-4&intsrc=APIG_26298
Bumbleride,Indie,685.05,799,14,true,"Bumbleride Indie Stroller, 2025, Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42255646425191&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbumbleride-indie-stroller-2025-black-4&intsrc=APIG_26298
Nuna,DEMI next,860.99,1000,14,true,"Nuna Demi Next Stroller, 2025, Caviar",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=44108919242855&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fnuna-demi-next-stroller-2025-caviar&intsrc=APIG_26298
WonderFold,W2 Elite Pro,513.7,599,14,true,"Wonderfold W2 Elite Pro Stroller Wagon, 2024, Jet Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43757081067623&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fwonderfold-w2-elite-pro-stroller-wagon-2024-jet-black&intsrc=APIG_26298
BOB,Revolution Flex 3.0 Duallie,871.99,999.99,13,true,"BOB Revolution Flex 3.0 Duallie Stroller, 2024, Graphite Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43831556997223&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbob-revolution-flex-3-0-duallie-stroller-2024-graphite-black-3&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2024, Grey",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43847529824359&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2024-grey-2&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43790424080487&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-black&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2025, Forest",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43735505862759&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2025-forest&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43872662814823&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-black-14&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Khaki",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43869610672231&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-khaki-4&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43787072602215&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-black-1&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2024, Grey",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43781488836711&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2024-grey&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2025, Khaki",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43794074730599&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2025-khaki-1&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2025, Forest",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43845529075815&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2025-forest-4&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Khaki",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43787160748135&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-khaki&intsrc=APIG_26298
Mompush,Lithe V2,159.99,179.99,11,true,"Mompush Lithe V2 Stroller, 2026, Forest",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43781871861863&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fmompush-lithe-v2-stroller-2026-forest&intsrc=APIG_26298
UPPAbaby,Cruz V3,801.23,899.99,11,true,"UPPAbaby CRUZ V3 Stroller, 2025, Greyson (Grey Mélange)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41806817132647&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-cruz-v3-stroller-2025-greyson-grey-melange&intsrc=APIG_26298
Nuna,SWIV,900.99,1000,10,true,"Nuna SWIV Stroller, Droplet Dot, 2024",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=42220931383399&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fnuna-swiv-stroller-droplet-dot-2024&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2025, Jake (Charcoal/Black)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41957295554663&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2025-jake-charcoal-black-8&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2026, Greyson (Charcoal Melange)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43869407674471&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2026-greyson-charcoal-melange&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2025, Jake (Charcoal/Black)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41502519033959&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2025-jake-charcoal-black-2&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2025, Jake (Charcoal/Black)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41585720492135&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2025-jake-charcoal-black-3&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2025, Savannah (Pearl Gray Jacquard)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43844765810791&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2025-savannah-pearl-gray-jacquard-9&intsrc=APIG_26298
UPPAbaby,Minu V3,449.99,499.99,10,true,"UPPAbaby MINU V3 Stroller, 2025, Greyson (Charcoal Melange)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41710012825703&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-v3-stroller-2025-greyson-charcoal-melange-1&intsrc=APIG_26298
Thule,Urban Glide 3 Double,907.24,999.95,9,true,"Thule Urban Glide 3 Double Stroller, Black, 2024, Click In Buckle",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=40864489406567&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fthule-urban-glide-3-double-stroller-black-2024-click-in-buckle&intsrc=APIG_26298
Thule,Urban Glide 3 Double,907.24,999.95,9,true,"Thule Urban Glide 3 Double Stroller, 2025, Black, Magnetic Harness",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=43844882235495&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fthule-urban-glide-3-double-stroller-2025-black-magnetic-harness-9&intsrc=APIG_26298
UPPAbaby,Minu Duo,688.27,749.99,8,true,"UPPAbaby Minu Duo Stroller, 2024, Greyson(Charcoal Mélange/Carbon Frame/Saddle Leather)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41270181822567&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-duo-stroller-2024-greysoncharcoal-melange-carbon-frame-saddle-leather&intsrc=APIG_26298
UPPAbaby,Minu Duo,688.27,749.99,8,true,"UPPAbaby Minu Duo Stroller, 2025, Greyson(Charcoal Mélange/Carbon Frame/Saddle Leather)",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=41929054453863&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fuppababy-minu-duo-stroller-2025-greysoncharcoal-melange-carbon-frame-saddle-leather-2&intsrc=APIG_26298
BOB,Revolution Flex 3.0 Duallie,1021.99,999.99,,true,"BOB Revolution Flex 3.0 Duallie Stroller, 2024, Graphite Black",https://goodbuygear.pxf.io/c/6560395/3226197/40600?prodsku=44125365796967&u=https%3A%2F%2Fgoodbuygear.com%2Fproducts%2Fbob-revolution-flex-3-0-duallie-stroller-2024-graphite-black-4&intsrc=APIG_26298
